,County,Ethnicity,Gender,Campus,GPA,AvgScrRead,AvgScrMath,AvgScrWrit
0,San Bernardino,Domestic Unknown,Male,Davis,4.2,460,460,440
1,San Bernardino,Domestic Unknown,Male,Irvine,4.2,460,460,440
2,San Bernardino,Domestic Unknown,Male,Merced,3.4,460,460,440
3,San Bernardino,Domestic Unknown,Male,Riverside,3.8,460,460,440
4,San Bernardino,Domestic Unknown,Male,San Diego,4.2,460,460,440
5,San Bernardino,Domestic Unknown,Male,Santa Barbara,3.8,460,460,440
6,San Bernardino,Domestic Unknown,Male,Santa Cruz,3.6,460,460,440
7,San Bernardino,Domestic Unknown,Male,Universitywide,3.8,460,460,440
8,San Bernardino,Domestic Unknown,Female,Davis,4.2,460,460,440
9,San Bernardino,Domestic Unknown,Female,Irvine,4.2,460,460,440
10,San Bernardino,Domestic Unknown,Female,Merced,3.4,460,460,440
11,San Bernardino,Domestic Unknown,Female,Riverside,3.8,460,460,440
12,San Bernardino,Domestic Unknown,Female,San Diego,4.2,460,460,440
13,San Bernardino,Domestic Unknown,Female,Santa Barbara,3.8,460,460,440
14,San Bernardino,Domestic Unknown,Female,Santa Cruz,3.6,460,460,440
15,San Bernardino,Domestic Unknown,Female,Universitywide,3.8,460,460,440
16,San Bernardino,Domestic Unknown,All,Davis,4.2,460,460,440
17,San Bernardino,Domestic Unknown,All,Irvine,4.2,460,460,440
18,San Bernardino,Domestic Unknown,All,Merced,3.4,460,460,440
19,San Bernardino,Domestic Unknown,All,Riverside,3.8,460,460,440
20,San Bernardino,Domestic Unknown,All,San Diego,4.2,460,460,440
21,San Bernardino,Domestic Unknown,All,Santa Barbara,3.8,460,460,440
22,San Bernardino,Domestic Unknown,All,Santa Cruz,3.6,460,460,440
23,San Bernardino,Domestic Unknown,All,Universitywide,3.8,460,460,440
24,San Bernardino,Asian,Male,Davis,4.2,460,460,440
25,San Bernardino,Asian,Male,Irvine,4.2,460,460,440
26,San Bernardino,Asian,Male,Merced,3.4,460,460,440
27,San Bernardino,Asian,Male,Riverside,3.8,460,460,440
28,San Bernardino,Asian,Male,San Diego,4.2,460,460,440
29,San Bernardino,Asian,Male,Santa Barbara,3.8,460,460,440
30,San Bernardino,Asian,Male,Santa Cruz,3.6,460,460,440
31,San Bernardino,Asian,Male,Universitywide,3.8,460,460,440
32,San Bernardino,Asian,Female,Davis,4.2,460,460,440
33,San Bernardino,Asian,Female,Irvine,4.2,460,460,440
34,San Bernardino,Asian,Female,Merced,3.4,460,460,440
35,San Bernardino,Asian,Female,Riverside,3.8,460,460,440
36,San Bernardino,Asian,Female,San Diego,4.2,460,460,440
37,San Bernardino,Asian,Female,Santa Barbara,3.8,460,460,440
38,San Bernardino,Asian,Female,Santa Cruz,3.6,460,460,440
39,San Bernardino,Asian,Female,Universitywide,3.8,460,460,440
40,San Bernardino,Asian,All,Davis,4.2,460,460,440
41,San Bernardino,Asian,All,Irvine,4.2,460,460,440
42,San Bernardino,Asian,All,Merced,3.4,460,460,440
43,San Bernardino,Asian,All,Riverside,3.8,460,460,440
44,San Bernardino,Asian,All,San Diego,4.2,460,460,440
45,San Bernardino,Asian,All,Santa Barbara,3.8,460,460,440
46,San Bernardino,Asian,All,Santa Cruz,3.6,460,460,440
47,San Bernardino,Asian,All,Universitywide,3.8,460,460,440
48,San Bernardino,Hispanic/ Latino,Male,Davis,4.2,460,460,440
49,San Bernardino,Hispanic/ Latino,Male,Irvine,4.2,460,460,440
50,San Bernardino,Hispanic/ Latino,Male,Merced,3.4,460,460,440
51,San Bernardino,Hispanic/ Latino,Male,Riverside,3.8,460,460,440
52,San Bernardino,Hispanic/ Latino,Male,San Diego,4.2,460,460,440
53,San Bernardino,Hispanic/ Latino,Male,Santa Barbara,3.8,460,460,440
54,San Bernardino,Hispanic/ Latino,Male,Santa Cruz,3.6,460,460,440
55,San Bernardino,Hispanic/ Latino,Male,Universitywide,3.8,460,460,440
56,San Bernardino,Hispanic/ Latino,Female,Davis,4.2,460,460,440
57,San Bernardino,Hispanic/ Latino,Female,Irvine,4.2,460,460,440
58,San Bernardino,Hispanic/ Latino,Female,Merced,3.4,460,460,440
59,San Bernardino,Hispanic/ Latino,Female,Riverside,3.8,460,460,440
60,San Bernardino,Hispanic/ Latino,Female,San Diego,4.2,460,460,440
61,San Bernardino,Hispanic/ Latino,Female,Santa Barbara,3.8,460,460,440
62,San Bernardino,Hispanic/ Latino,Female,Santa Cruz,3.6,460,460,440
63,San Bernardino,Hispanic/ Latino,Female,Universitywide,3.8,460,460,440
64,San Bernardino,Hispanic/ Latino,All,Davis,4.2,460,460,440
65,San Bernardino,Hispanic/ Latino,All,Irvine,4.2,460,460,440
66,San Bernardino,Hispanic/ Latino,All,Merced,3.4,460,460,440
67,San Bernardino,Hispanic/ Latino,All,Riverside,3.8,460,460,440
68,San Bernardino,Hispanic/ Latino,All,San Diego,4.2,460,460,440
69,San Bernardino,Hispanic/ Latino,All,Santa Barbara,3.8,460,460,440
70,San Bernardino,Hispanic/ Latino,All,Santa Cruz,3.6,460,460,440
71,San Bernardino,Hispanic/ Latino,All,Universitywide,3.8,460,460,440
72,San Bernardino,All,Male,Davis,4.2,460,460,440
73,San Bernardino,All,Male,Irvine,4.2,460,460,440
74,San Bernardino,All,Male,Merced,3.4,460,460,440
75,San Bernardino,All,Male,Riverside,3.8,460,460,440
76,San Bernardino,All,Male,San Diego,4.2,460,460,440
77,San Bernardino,All,Male,Santa Barbara,3.8,460,460,440
78,San Bernardino,All,Male,Santa Cruz,3.6,460,460,440
79,San Bernardino,All,Male,Universitywide,3.8,460,460,440
80,San Bernardino,All,Female,Davis,4.2,460,460,440
81,San Bernardino,All,Female,Irvine,4.2,460,460,440
82,San Bernardino,All,Female,Merced,3.4,460,460,440
83,San Bernardino,All,Female,Riverside,3.8,460,460,440
84,San Bernardino,All,Female,San Diego,4.2,460,460,440
85,San Bernardino,All,Female,Santa Barbara,3.8,460,460,440
86,San Bernardino,All,Female,Santa Cruz,3.6,460,460,440
87,San Bernardino,All,Female,Universitywide,3.8,460,460,440
88,San Bernardino,All,All,Davis,4.2,460,460,440
89,San Bernardino,All,All,Irvine,4.2,460,460,440
90,San Bernardino,All,All,Merced,3.4,460,460,440
91,San Bernardino,All,All,Riverside,3.8,460,460,440
92,San Bernardino,All,All,San Diego,4.2,460,460,440
93,San Bernardino,All,All,Santa Barbara,3.8,460,460,440
94,San Bernardino,All,All,Santa Cruz,3.6,460,460,440
95,San Bernardino,All,All,Universitywide,3.8,460,460,440
96,San Bernardino,White,Male,Davis,4.2,460,460,440
97,San Bernardino,White,Male,Irvine,4.2,460,460,440
98,San Bernardino,White,Male,Merced,3.4,460,460,440
99,San Bernardino,White,Male,Riverside,3.8,460,460,440
100,San Bernardino,White,Male,San Diego,4.2,460,460,440
101,San Bernardino,White,Male,Santa Barbara,3.8,460,460,440
102,San Bernardino,White,Male,Santa Cruz,3.6,460,460,440
103,San Bernardino,White,Male,Universitywide,3.8,460,460,440
104,San Bernardino,White,Female,Davis,4.2,460,460,440
105,San Bernardino,White,Female,Irvine,4.2,460,460,440
106,San Bernardino,White,Female,Merced,3.4,460,460,440
107,San Bernardino,White,Female,Riverside,3.8,460,460,440
108,San Bernardino,White,Female,San Diego,4.2,460,460,440
109,San Bernardino,White,Female,Santa Barbara,3.8,460,460,440
110,San Bernardino,White,Female,Santa Cruz,3.6,460,460,440
111,San Bernardino,White,Female,Universitywide,3.8,460,460,440
112,San Bernardino,White,All,Davis,4.2,460,460,440
113,San Bernardino,White,All,Irvine,4.2,460,460,440
114,San Bernardino,White,All,Merced,3.4,460,460,440
115,San Bernardino,White,All,Riverside,3.8,460,460,440
116,San Bernardino,White,All,San Diego,4.2,460,460,440
117,San Bernardino,White,All,Santa Barbara,3.8,460,460,440
118,San Bernardino,White,All,Santa Cruz,3.6,460,460,440
119,San Bernardino,White,All,Universitywide,3.8,460,460,440
120,San Bernardino,African American,Male,Davis,4.2,460,460,440
121,San Bernardino,African American,Male,Irvine,4.2,460,460,440
122,San Bernardino,African American,Male,Merced,3.4,460,460,440
123,San Bernardino,African American,Male,Riverside,3.8,460,460,440
124,San Bernardino,African American,Male,San Diego,4.2,460,460,440
125,San Bernardino,African American,Male,Santa Barbara,3.8,460,460,440
126,San Bernardino,African American,Male,Santa Cruz,3.6,460,460,440
127,San Bernardino,African American,Male,Universitywide,3.8,460,460,440
128,San Bernardino,African American,Female,Davis,4.2,460,460,440
129,San Bernardino,African American,Female,Irvine,4.2,460,460,440
130,San Bernardino,African American,Female,Merced,3.4,460,460,440
131,San Bernardino,African American,Female,Riverside,3.8,460,460,440
132,San Bernardino,African American,Female,San Diego,4.2,460,460,440
133,San Bernardino,African American,Female,Santa Barbara,3.8,460,460,440
134,San Bernardino,African American,Female,Santa Cruz,3.6,460,460,440
135,San Bernardino,African American,Female,Universitywide,3.8,460,460,440
136,San Bernardino,African American,All,Davis,4.2,460,460,440
137,San Bernardino,African American,All,Irvine,4.2,460,460,440
138,San Bernardino,African American,All,Merced,3.4,460,460,440
139,San Bernardino,African American,All,Riverside,3.8,460,460,440
140,San Bernardino,African American,All,San Diego,4.2,460,460,440
141,San Bernardino,African American,All,Santa Barbara,3.8,460,460,440
142,San Bernardino,African American,All,Santa Cruz,3.6,460,460,440
143,San Bernardino,African American,All,Universitywide,3.8,460,460,440
144,San Bernardino,Inter- national,Male,Davis,4.2,460,460,440
145,San Bernardino,Inter- national,Male,Irvine,4.2,460,460,440
146,San Bernardino,Inter- national,Male,Merced,3.4,460,460,440
147,San Bernardino,Inter- national,Male,Riverside,3.8,460,460,440
148,San Bernardino,Inter- national,Male,San Diego,4.2,460,460,440
149,San Bernardino,Inter- national,Male,Santa Barbara,3.8,460,460,440
150,San Bernardino,Inter- national,Male,Santa Cruz,3.6,460,460,440
151,San Bernardino,Inter- national,Male,Universitywide,3.8,460,460,440
152,San Bernardino,Inter- national,Female,Davis,4.2,460,460,440
153,San Bernardino,Inter- national,Female,Irvine,4.2,460,460,440
154,San Bernardino,Inter- national,Female,Merced,3.4,460,460,440
155,San Bernardino,Inter- national,Female,Riverside,3.8,460,460,440
156,San Bernardino,Inter- national,Female,San Diego,4.2,460,460,440
157,San Bernardino,Inter- national,Female,Santa Barbara,3.8,460,460,440
158,San Bernardino,Inter- national,Female,Santa Cruz,3.6,460,460,440
159,San Bernardino,Inter- national,Female,Universitywide,3.8,460,460,440
160,San Bernardino,Inter- national,All,Davis,4.2,460,460,440
161,San Bernardino,Inter- national,All,Irvine,4.2,460,460,440
162,San Bernardino,Inter- national,All,Merced,3.4,460,460,440
163,San Bernardino,Inter- national,All,Riverside,3.8,460,460,440
164,San Bernardino,Inter- national,All,San Diego,4.2,460,460,440
165,San Bernardino,Inter- national,All,Santa Barbara,3.8,460,460,440
166,San Bernardino,Inter- national,All,Santa Cruz,3.6,460,460,440
167,San Bernardino,Inter- national,All,Universitywide,3.8,460,460,440
168,Los Angeles,Asian,Male,Berkeley,4.4,440,440,440
169,Los Angeles,Asian,Male,Davis,4.2,440,440,440
170,Los Angeles,Asian,Male,Irvine,4.2,440,440,440
171,Los Angeles,Asian,Male,Los Angeles,4.2,440,440,440
172,Los Angeles,Asian,Male,Merced,3.4,440,440,440
173,Los Angeles,Asian,Male,Riverside,3.8,440,440,440
174,Los Angeles,Asian,Male,San Diego,4.2,440,440,440
175,Los Angeles,Asian,Male,Santa Barbara,4.2,440,440,440
176,Los Angeles,Asian,Male,Santa Cruz,3.8,440,440,440
177,Los Angeles,Asian,Male,Universitywide,3.8,440,440,440
178,Los Angeles,Asian,Female,Berkeley,4.4,440,440,440
179,Los Angeles,Asian,Female,Davis,4.2,440,440,440
180,Los Angeles,Asian,Female,Irvine,4.2,440,440,440
181,Los Angeles,Asian,Female,Los Angeles,4.2,440,440,440
182,Los Angeles,Asian,Female,Merced,3.4,440,440,440
183,Los Angeles,Asian,Female,Riverside,3.8,440,440,440
184,Los Angeles,Asian,Female,San Diego,4.2,440,440,440
185,Los Angeles,Asian,Female,Santa Barbara,4.2,440,440,440
186,Los Angeles,Asian,Female,Santa Cruz,3.8,440,440,440
187,Los Angeles,Asian,Female,Universitywide,3.8,440,440,440
188,Los Angeles,Asian,All,Berkeley,4.4,440,440,440
189,Los Angeles,Asian,All,Davis,4.2,440,440,440
190,Los Angeles,Asian,All,Irvine,4.2,440,440,440
191,Los Angeles,Asian,All,Los Angeles,4.2,440,440,440
192,Los Angeles,Asian,All,Merced,3.4,440,440,440
193,Los Angeles,Asian,All,Riverside,3.8,440,440,440
194,Los Angeles,Asian,All,San Diego,4.2,440,440,440
195,Los Angeles,Asian,All,Santa Barbara,4.2,440,440,440
196,Los Angeles,Asian,All,Santa Cruz,3.8,440,440,440
197,Los Angeles,Asian,All,Universitywide,3.8,440,440,440
198,Los Angeles,Asian,Unknown,Berkeley,4.4,440,440,440
199,Los Angeles,Asian,Unknown,Davis,4.2,440,440,440
200,Los Angeles,Asian,Unknown,Irvine,4.2,440,440,440
201,Los Angeles,Asian,Unknown,Los Angeles,4.2,440,440,440
202,Los Angeles,Asian,Unknown,Merced,3.4,440,440,440
203,Los Angeles,Asian,Unknown,Riverside,3.8,440,440,440
204,Los Angeles,Asian,Unknown,San Diego,4.2,440,440,440
205,Los Angeles,Asian,Unknown,Santa Barbara,4.2,440,440,440
206,Los Angeles,Asian,Unknown,Santa Cruz,3.8,440,440,440
207,Los Angeles,Asian,Unknown,Universitywide,3.8,440,440,440
208,Los Angeles,Hispanic/ Latino,Male,Berkeley,4.4,440,440,440
209,Los Angeles,Hispanic/ Latino,Male,Davis,4.2,440,440,440
210,Los Angeles,Hispanic/ Latino,Male,Irvine,4.2,440,440,440
211,Los Angeles,Hispanic/ Latino,Male,Los Angeles,4.2,440,440,440
212,Los Angeles,Hispanic/ Latino,Male,Merced,3.4,440,440,440
213,Los Angeles,Hispanic/ Latino,Male,Riverside,3.8,440,440,440
214,Los Angeles,Hispanic/ Latino,Male,San Diego,4.2,440,440,440
215,Los Angeles,Hispanic/ Latino,Male,Santa Barbara,4.2,440,440,440
216,Los Angeles,Hispanic/ Latino,Male,Santa Cruz,3.8,440,440,440
217,Los Angeles,Hispanic/ Latino,Male,Universitywide,3.8,440,440,440
218,Los Angeles,Hispanic/ Latino,Female,Berkeley,4.4,440,440,440
219,Los Angeles,Hispanic/ Latino,Female,Davis,4.2,440,440,440
220,Los Angeles,Hispanic/ Latino,Female,Irvine,4.2,440,440,440
221,Los Angeles,Hispanic/ Latino,Female,Los Angeles,4.2,440,440,440
222,Los Angeles,Hispanic/ Latino,Female,Merced,3.4,440,440,440
223,Los Angeles,Hispanic/ Latino,Female,Riverside,3.8,440,440,440
224,Los Angeles,Hispanic/ Latino,Female,San Diego,4.2,440,440,440
225,Los Angeles,Hispanic/ Latino,Female,Santa Barbara,4.2,440,440,440
226,Los Angeles,Hispanic/ Latino,Female,Santa Cruz,3.8,440,440,440
227,Los Angeles,Hispanic/ Latino,Female,Universitywide,3.8,440,440,440
228,Los Angeles,Hispanic/ Latino,All,Berkeley,4.4,440,440,440
229,Los Angeles,Hispanic/ Latino,All,Davis,4.2,440,440,440
230,Los Angeles,Hispanic/ Latino,All,Irvine,4.2,440,440,440
231,Los Angeles,Hispanic/ Latino,All,Los Angeles,4.2,440,440,440
232,Los Angeles,Hispanic/ Latino,All,Merced,3.4,440,440,440
233,Los Angeles,Hispanic/ Latino,All,Riverside,3.8,440,440,440
234,Los Angeles,Hispanic/ Latino,All,San Diego,4.2,440,440,440
235,Los Angeles,Hispanic/ Latino,All,Santa Barbara,4.2,440,440,440
236,Los Angeles,Hispanic/ Latino,All,Santa Cruz,3.8,440,440,440
237,Los Angeles,Hispanic/ Latino,All,Universitywide,3.8,440,440,440
238,Los Angeles,Hispanic/ Latino,Unknown,Berkeley,4.4,440,440,440
239,Los Angeles,Hispanic/ Latino,Unknown,Davis,4.2,440,440,440
240,Los Angeles,Hispanic/ Latino,Unknown,Irvine,4.2,440,440,440
241,Los Angeles,Hispanic/ Latino,Unknown,Los Angeles,4.2,440,440,440
242,Los Angeles,Hispanic/ Latino,Unknown,Merced,3.4,440,440,440
243,Los Angeles,Hispanic/ Latino,Unknown,Riverside,3.8,440,440,440
244,Los Angeles,Hispanic/ Latino,Unknown,San Diego,4.2,440,440,440
245,Los Angeles,Hispanic/ Latino,Unknown,Santa Barbara,4.2,440,440,440
246,Los Angeles,Hispanic/ Latino,Unknown,Santa Cruz,3.8,440,440,440
247,Los Angeles,Hispanic/ Latino,Unknown,Universitywide,3.8,440,440,440
248,Los Angeles,All,Male,Berkeley,4.4,440,440,440
249,Los Angeles,All,Male,Davis,4.2,440,440,440
250,Los Angeles,All,Male,Irvine,4.2,440,440,440
251,Los Angeles,All,Male,Los Angeles,4.2,440,440,440
252,Los Angeles,All,Male,Merced,3.4,440,440,440
253,Los Angeles,All,Male,Riverside,3.8,440,440,440
254,Los Angeles,All,Male,San Diego,4.2,440,440,440
255,Los Angeles,All,Male,Santa Barbara,4.2,440,440,440
256,Los Angeles,All,Male,Santa Cruz,3.8,440,440,440
257,Los Angeles,All,Male,Universitywide,3.8,440,440,440
258,Los Angeles,All,Female,Berkeley,4.4,440,440,440
259,Los Angeles,All,Female,Davis,4.2,440,440,440
260,Los Angeles,All,Female,Irvine,4.2,440,440,440
261,Los Angeles,All,Female,Los Angeles,4.2,440,440,440
262,Los Angeles,All,Female,Merced,3.4,440,440,440
263,Los Angeles,All,Female,Riverside,3.8,440,440,440
264,Los Angeles,All,Female,San Diego,4.2,440,440,440
265,Los Angeles,All,Female,Santa Barbara,4.2,440,440,440
266,Los Angeles,All,Female,Santa Cruz,3.8,440,440,440
267,Los Angeles,All,Female,Universitywide,3.8,440,440,440
268,Los Angeles,All,All,Berkeley,4.4,440,440,440
269,Los Angeles,All,All,Davis,4.2,440,440,440
270,Los Angeles,All,All,Irvine,4.2,440,440,440
271,Los Angeles,All,All,Los Angeles,4.2,440,440,440
272,Los Angeles,All,All,Merced,3.4,440,440,440
273,Los Angeles,All,All,Riverside,3.8,440,440,440
274,Los Angeles,All,All,San Diego,4.2,440,440,440
275,Los Angeles,All,All,Santa Barbara,4.2,440,440,440
276,Los Angeles,All,All,Santa Cruz,3.8,440,440,440
277,Los Angeles,All,All,Universitywide,3.8,440,440,440
278,Los Angeles,All,Unknown,Berkeley,4.4,440,440,440
279,Los Angeles,All,Unknown,Davis,4.2,440,440,440
280,Los Angeles,All,Unknown,Irvine,4.2,440,440,440
281,Los Angeles,All,Unknown,Los Angeles,4.2,440,440,440
282,Los Angeles,All,Unknown,Merced,3.4,440,440,440
283,Los Angeles,All,Unknown,Riverside,3.8,440,440,440
284,Los Angeles,All,Unknown,San Diego,4.2,440,440,440
285,Los Angeles,All,Unknown,Santa Barbara,4.2,440,440,440
286,Los Angeles,All,Unknown,Santa Cruz,3.8,440,440,440
287,Los Angeles,All,Unknown,Universitywide,3.8,440,440,440
288,Los Angeles,White,Male,Berkeley,4.4,440,440,440
289,Los Angeles,White,Male,Davis,4.2,440,440,440
290,Los Angeles,White,Male,Irvine,4.2,440,440,440
291,Los Angeles,White,Male,Los Angeles,4.2,440,440,440
292,Los Angeles,White,Male,Merced,3.4,440,440,440
293,Los Angeles,White,Male,Riverside,3.8,440,440,440
294,Los Angeles,White,Male,San Diego,4.2,440,440,440
295,Los Angeles,White,Male,Santa Barbara,4.2,440,440,440
296,Los Angeles,White,Male,Santa Cruz,3.8,440,440,440
297,Los Angeles,White,Male,Universitywide,3.8,440,440,440
298,Los Angeles,White,Female,Berkeley,4.4,440,440,440
299,Los Angeles,White,Female,Davis,4.2,440,440,440
300,Los Angeles,White,Female,Irvine,4.2,440,440,440
301,Los Angeles,White,Female,Los Angeles,4.2,440,440,440
302,Los Angeles,White,Female,Merced,3.4,440,440,440
303,Los Angeles,White,Female,Riverside,3.8,440,440,440
304,Los Angeles,White,Female,San Diego,4.2,440,440,440
305,Los Angeles,White,Female,Santa Barbara,4.2,440,440,440
306,Los Angeles,White,Female,Santa Cruz,3.8,440,440,440
307,Los Angeles,White,Female,Universitywide,3.8,440,440,440
308,Los Angeles,White,All,Berkeley,4.4,440,440,440
309,Los Angeles,White,All,Davis,4.2,440,440,440
310,Los Angeles,White,All,Irvine,4.2,440,440,440
311,Los Angeles,White,All,Los Angeles,4.2,440,440,440
312,Los Angeles,White,All,Merced,3.4,440,440,440
313,Los Angeles,White,All,Riverside,3.8,440,440,440
314,Los Angeles,White,All,San Diego,4.2,440,440,440
315,Los Angeles,White,All,Santa Barbara,4.2,440,440,440
316,Los Angeles,White,All,Santa Cruz,3.8,440,440,440
317,Los Angeles,White,All,Universitywide,3.8,440,440,440
318,Los Angeles,White,Unknown,Berkeley,4.4,440,440,440
319,Los Angeles,White,Unknown,Davis,4.2,440,440,440
320,Los Angeles,White,Unknown,Irvine,4.2,440,440,440
321,Los Angeles,White,Unknown,Los Angeles,4.2,440,440,440
322,Los Angeles,White,Unknown,Merced,3.4,440,440,440
323,Los Angeles,White,Unknown,Riverside,3.8,440,440,440
324,Los Angeles,White,Unknown,San Diego,4.2,440,440,440
325,Los Angeles,White,Unknown,Santa Barbara,4.2,440,440,440
326,Los Angeles,White,Unknown,Santa Cruz,3.8,440,440,440
327,Los Angeles,White,Unknown,Universitywide,3.8,440,440,440
328,Los Angeles,Domestic Unknown,Male,Berkeley,4.4,440,440,440
329,Los Angeles,Domestic Unknown,Male,Davis,4.2,440,440,440
330,Los Angeles,Domestic Unknown,Male,Irvine,4.2,440,440,440
331,Los Angeles,Domestic Unknown,Male,Los Angeles,4.2,440,440,440
332,Los Angeles,Domestic Unknown,Male,Merced,3.4,440,440,440
333,Los Angeles,Domestic Unknown,Male,Riverside,3.8,440,440,440
334,Los Angeles,Domestic Unknown,Male,San Diego,4.2,440,440,440
335,Los Angeles,Domestic Unknown,Male,Santa Barbara,4.2,440,440,440
336,Los Angeles,Domestic Unknown,Male,Santa Cruz,3.8,440,440,440
337,Los Angeles,Domestic Unknown,Male,Universitywide,3.8,440,440,440
338,Los Angeles,Domestic Unknown,Female,Berkeley,4.4,440,440,440
339,Los Angeles,Domestic Unknown,Female,Davis,4.2,440,440,440
340,Los Angeles,Domestic Unknown,Female,Irvine,4.2,440,440,440
341,Los Angeles,Domestic Unknown,Female,Los Angeles,4.2,440,440,440
342,Los Angeles,Domestic Unknown,Female,Merced,3.4,440,440,440
343,Los Angeles,Domestic Unknown,Female,Riverside,3.8,440,440,440
344,Los Angeles,Domestic Unknown,Female,San Diego,4.2,440,440,440
345,Los Angeles,Domestic Unknown,Female,Santa Barbara,4.2,440,440,440
346,Los Angeles,Domestic Unknown,Female,Santa Cruz,3.8,440,440,440
347,Los Angeles,Domestic Unknown,Female,Universitywide,3.8,440,440,440
348,Los Angeles,Domestic Unknown,All,Berkeley,4.4,440,440,440
349,Los Angeles,Domestic Unknown,All,Davis,4.2,440,440,440
350,Los Angeles,Domestic Unknown,All,Irvine,4.2,440,440,440
351,Los Angeles,Domestic Unknown,All,Los Angeles,4.2,440,440,440
352,Los Angeles,Domestic Unknown,All,Merced,3.4,440,440,440
353,Los Angeles,Domestic Unknown,All,Riverside,3.8,440,440,440
354,Los Angeles,Domestic Unknown,All,San Diego,4.2,440,440,440
355,Los Angeles,Domestic Unknown,All,Santa Barbara,4.2,440,440,440
356,Los Angeles,Domestic Unknown,All,Santa Cruz,3.8,440,440,440
357,Los Angeles,Domestic Unknown,All,Universitywide,3.8,440,440,440
358,Los Angeles,Domestic Unknown,Unknown,Berkeley,4.4,440,440,440
359,Los Angeles,Domestic Unknown,Unknown,Davis,4.2,440,440,440
360,Los Angeles,Domestic Unknown,Unknown,Irvine,4.2,440,440,440
361,Los Angeles,Domestic Unknown,Unknown,Los Angeles,4.2,440,440,440
362,Los Angeles,Domestic Unknown,Unknown,Merced,3.4,440,440,440
363,Los Angeles,Domestic Unknown,Unknown,Riverside,3.8,440,440,440
364,Los Angeles,Domestic Unknown,Unknown,San Diego,4.2,440,440,440
365,Los Angeles,Domestic Unknown,Unknown,Santa Barbara,4.2,440,440,440
366,Los Angeles,Domestic Unknown,Unknown,Santa Cruz,3.8,440,440,440
367,Los Angeles,Domestic Unknown,Unknown,Universitywide,3.8,440,440,440
368,Los Angeles,African American,Male,Berkeley,4.4,440,440,440
369,Los Angeles,African American,Male,Davis,4.2,440,440,440
370,Los Angeles,African American,Male,Irvine,4.2,440,440,440
371,Los Angeles,African American,Male,Los Angeles,4.2,440,440,440
372,Los Angeles,African American,Male,Merced,3.4,440,440,440
373,Los Angeles,African American,Male,Riverside,3.8,440,440,440
374,Los Angeles,African American,Male,San Diego,4.2,440,440,440
375,Los Angeles,African American,Male,Santa Barbara,4.2,440,440,440
376,Los Angeles,African American,Male,Santa Cruz,3.8,440,440,440
377,Los Angeles,African American,Male,Universitywide,3.8,440,440,440
378,Los Angeles,African American,Female,Berkeley,4.4,440,440,440
379,Los Angeles,African American,Female,Davis,4.2,440,440,440
380,Los Angeles,African American,Female,Irvine,4.2,440,440,440
381,Los Angeles,African American,Female,Los Angeles,4.2,440,440,440
382,Los Angeles,African American,Female,Merced,3.4,440,440,440
383,Los Angeles,African American,Female,Riverside,3.8,440,440,440
384,Los Angeles,African American,Female,San Diego,4.2,440,440,440
385,Los Angeles,African American,Female,Santa Barbara,4.2,440,440,440
386,Los Angeles,African American,Female,Santa Cruz,3.8,440,440,440
387,Los Angeles,African American,Female,Universitywide,3.8,440,440,440
388,Los Angeles,African American,All,Berkeley,4.4,440,440,440
389,Los Angeles,African American,All,Davis,4.2,440,440,440
390,Los Angeles,African American,All,Irvine,4.2,440,440,440
391,Los Angeles,African American,All,Los Angeles,4.2,440,440,440
392,Los Angeles,African American,All,Merced,3.4,440,440,440
393,Los Angeles,African American,All,Riverside,3.8,440,440,440
394,Los Angeles,African American,All,San Diego,4.2,440,440,440
395,Los Angeles,African American,All,Santa Barbara,4.2,440,440,440
396,Los Angeles,African American,All,Santa Cruz,3.8,440,440,440
397,Los Angeles,African American,All,Universitywide,3.8,440,440,440
398,Los Angeles,African American,Unknown,Berkeley,4.4,440,440,440
399,Los Angeles,African American,Unknown,Davis,4.2,440,440,440
400,Los Angeles,African American,Unknown,Irvine,4.2,440,440,440
401,Los Angeles,African American,Unknown,Los Angeles,4.2,440,440,440
402,Los Angeles,African American,Unknown,Merced,3.4,440,440,440
403,Los Angeles,African American,Unknown,Riverside,3.8,440,440,440
404,Los Angeles,African American,Unknown,San Diego,4.2,440,440,440
405,Los Angeles,African American,Unknown,Santa Barbara,4.2,440,440,440
406,Los Angeles,African American,Unknown,Santa Cruz,3.8,440,440,440
407,Los Angeles,African American,Unknown,Universitywide,3.8,440,440,440
408,Los Angeles,Inter- national,Male,Berkeley,4.4,440,440,440
409,Los Angeles,Inter- national,Male,Davis,4.2,440,440,440
410,Los Angeles,Inter- national,Male,Irvine,4.2,440,440,440
411,Los Angeles,Inter- national,Male,Los Angeles,4.2,440,440,440
412,Los Angeles,Inter- national,Male,Merced,3.4,440,440,440
413,Los Angeles,Inter- national,Male,Riverside,3.8,440,440,440
414,Los Angeles,Inter- national,Male,San Diego,4.2,440,440,440
415,Los Angeles,Inter- national,Male,Santa Barbara,4.2,440,440,440
416,Los Angeles,Inter- national,Male,Santa Cruz,3.8,440,440,440
417,Los Angeles,Inter- national,Male,Universitywide,3.8,440,440,440
418,Los Angeles,Inter- national,Female,Berkeley,4.4,440,440,440
419,Los Angeles,Inter- national,Female,Davis,4.2,440,440,440
420,Los Angeles,Inter- national,Female,Irvine,4.2,440,440,440
421,Los Angeles,Inter- national,Female,Los Angeles,4.2,440,440,440
422,Los Angeles,Inter- national,Female,Merced,3.4,440,440,440
